State,fips_codes,Year
VA,51027,1999
VA,51027,2000
VA,51027,2001
VA,51027,2002
VA,51027,2003
VA,51027,2004
VA,51027,2005
VA,51027,2006
VA,51027,2007
VA,51027,2008
VA,51027,2009
VA,51027,2010
VA,51027,2011
VA,51027,2012
VA,51027,2013
VA,51027,2014
VA,51027,2015
VA,51027,2016
VA,51027,2017
VA,51029,1970
VA,51029,1971
VA,51029,1972
VA,51029,1973
VA,51029,1974
VA,51029,1975
VA,51029,1976
VA,51029,1977
VA,51029,1978
VA,51029,1979
VA,51029,1980
VA,51029,1981
VA,51029,1982
VA,51029,1983
VA,51029,1984
VA,51029,1985
VA,51029,1986
VA,51029,1987
VA,51029,1988
VA,51029,1989
VA,51029,1990
VA,51029,1991
VA,51029,1992
VA,51029,1993
VA,51029,1994
VA,51029,1995
VA,51029,1996
VA,51029,1997
VA,51029,1998
VA,51029,1999
VA,51029,2000
VA,51029,2001
VA,51029,2002
VA,51029,2003
VA,51029,2004
VA,51029,2005
VA,51029,2006
VA,51029,2007
VA,51029,2008
VA,51029,2009
VA,51029,2010
VA,51029,2011
VA,51029,2012
VA,51029,2013
VA,51029,2014
VA,51029,2015
VA,51029,2016
VA,51029,2017
VA,51031,1970
VA,51031,1971
VA,51031,1972
VA,51031,1973
VA,51031,1974
VA,51031,1975
VA,51031,1976
VA,51031,1977
VA,51031,1978
VA,51031,1979
VA,51031,1980
VA,51031,1981
VA,51031,1982
VA,51031,1983
VA,51031,1984
VA,51031,1985
VA,51031,1986
VA,51031,1987
VA,51031,1988
VA,51031,1989
VA,51031,1990
VA,51031,1991
VA,51031,1992
VA,51031,1993
VA,51031,1994
VA,51031,1995
VA,51031,1996
VA,51031,1997
VA,51031,1998
VA,51031,1999
VA,51031,2000
VA,51031,2001
VA,51031,2002
VA,51031,2003
VA,51031,2004
VA,51031,2005
VA,51031,2006
VA,51031,2007
VA,51031,2008
VA,51031,2009
VA,51031,2010
VA,51031,2011
VA,51031,2012
VA,51031,2013
VA,51031,2014
VA,51031,2015
VA,51031,2016
VA,51031,2017
VA,51033,1970
VA,51033,1971
VA,51033,1972
VA,51033,1973
VA,51033,1974
VA,51033,1975
VA,51033,1976
VA,51033,1977
VA,51033,1978
VA,51033,1979
VA,51033,1980
VA,51033,1981
VA,51033,1982
VA,51033,1983
VA,51033,1984
VA,51033,1985
VA,51033,1986
VA,51033,1987
VA,51033,1988
VA,51033,1989
VA,51033,1990
VA,51033,1991
VA,51033,1992
VA,51033,1993
VA,51033,1994
VA,51033,1995
VA,51033,1996
VA,51033,1997
VA,51033,1998
VA,51033,1999
VA,51033,2000
VA,51033,2001
VA,51033,2002
VA,51033,2003
VA,51033,2004
VA,51033,2005
VA,51033,2006
VA,51033,2007
VA,51033,2008
VA,51033,2009
VA,51033,2010
VA,51033,2011
VA,51033,2012
VA,51033,2013
VA,51033,2014
VA,51033,2015
VA,51033,2016
VA,51033,2017
VA,51035,1970
VA,51035,1971
VA,51035,1972
VA,51035,1973
VA,51035,1974
VA,51035,1975
VA,51035,1976
VA,51035,1977
VA,51035,1978
VA,51035,1979
VA,51035,1980
VA,51035,1981
VA,51035,1982
VA,51035,1983
VA,51035,1984
VA,51035,1985
VA,51035,1986
VA,51035,1987
VA,51035,1988
VA,51035,1989
VA,51035,1990
VA,51035,1991
VA,51035,1992
VA,51035,1993
VA,51035,1994
VA,51035,1995
VA,51035,1996
VA,51035,1997
VA,51035,1998
VA,51035,1999
VA,51035,2000
VA,51035,2001
VA,51035,2002
VA,51035,2003
VA,51035,2004
VA,51035,2005
VA,51035,2006
VA,51035,2007
VA,51035,2008
VA,51035,2009
VA,51035,2010
VA,51035,2011
VA,51035,2012
VA,51035,2013
VA,51035,2014
VA,51035,2015
VA,51035,2016
VA,51035,2017
VA,51036,1970
VA,51036,1971
VA,51036,1972
VA,51036,1973
VA,51036,1974
VA,51036,1975
VA,51036,1976
VA,51036,1977
VA,51036,1978
VA,51036,1979
VA,51036,1980
VA,51036,1981
VA,51036,1982
VA,51036,1983
VA,51036,1984
VA,51036,1985
VA,51036,1986
VA,51036,1987
VA,51036,1988
VA,51036,1989
VA,51036,1990
VA,51036,1991
VA,51036,1992
VA,51036,1993
VA,51036,1994
VA,51036,1995
VA,51036,1996
VA,51036,1997
VA,51036,1998
VA,51036,1999
VA,51036,2000
VA,51036,2001
VA,51036,2002
VA,51036,2003
VA,51036,2004
VA,51036,2005
VA,51036,2006
VA,51036,2007
VA,51036,2008
VA,51036,2009
VA,51036,2010
VA,51036,2011
VA,51036,2012
VA,51036,2013
VA,51036,2014
VA,51036,2015
VA,51036,2016
VA,51036,2017
VA,51037,1970
VA,51037,1971
VA,51037,1972
VA,51037,1973
VA,51037,1974
VA,51037,1975
VA,51037,1976
VA,51037,1977
VA,51037,1978
VA,51037,1979
VA,51037,1980
VA,51037,1981
VA,51037,1982
VA,51037,1983
VA,51037,1984
VA,51037,1985
VA,51037,1986
VA,51037,1987
VA,51037,1988
VA,51037,1989
VA,51037,1990
VA,51037,1991
VA,51037,1992
VA,51037,1993
VA,51037,1994
VA,51037,1995
VA,51037,1996
VA,51037,1997
VA,51037,1998
VA,51037,1999
VA,51037,2000
VA,51037,2001
VA,51037,2002
VA,51037,2003
VA,51037,2004
VA,51037,2005
VA,51037,2006
VA,51037,2007
VA,51037,2008
VA,51037,2009
VA,51037,2010
VA,51037,2011
VA,51037,2012
VA,51037,2013
VA,51037,2014
VA,51037,2015
VA,51037,2016
VA,51037,2017
VA,51041,1970
VA,51041,1971
VA,51041,1972
VA,51041,1973
VA,51041,1974
VA,51041,1975
VA,51041,1976
VA,51041,1977
VA,51041,1978
VA,51041,1979
VA,51041,1980
VA,51041,1981
VA,51041,1982
VA,51041,1983
VA,51041,1984
VA,51041,1985
VA,51041,1986
VA,51041,1987
VA,51041,1988
VA,51041,1989
VA,51041,1990
VA,51041,1991
VA,51041,1992
VA,51041,1993
VA,51041,1994
VA,51041,1995
VA,51041,1996
VA,51041,1997
VA,51041,1998
VA,51041,1999
VA,51041,2000
VA,51041,2001
VA,51041,2002
VA,51041,2003
VA,51041,2004
VA,51041,2005
VA,51041,2006
VA,51041,2007
VA,51041,2008
VA,51041,2009
VA,51041,2010
VA,51041,2011
VA,51041,2012
VA,51041,2013
VA,51041,2014
VA,51041,2015
VA,51041,2016
VA,51041,2017
VA,51043,1970
VA,51043,1971
VA,51043,1972
VA,51043,1973
VA,51043,1974
VA,51043,1975
VA,51043,1976
VA,51043,1977
VA,51043,1978
VA,51043,1979
VA,51043,1980
VA,51043,1981
VA,51043,1982
VA,51043,1983
VA,51043,1984
VA,51043,1985
VA,51043,1986
VA,51043,1987
VA,51043,1988
VA,51043,1989
VA,51043,1990
VA,51043,1991
VA,51043,1992
VA,51043,1993
VA,51043,1994
VA,51043,1995
VA,51043,1996
VA,51043,1997
VA,51043,1998
VA,51043,1999
VA,51043,2000
VA,51043,2001
VA,51043,2002
VA,51043,2003
VA,51043,2004
VA,51043,2005
VA,51043,2006
VA,51043,2007
VA,51043,2008
VA,51043,2009
VA,51043,2010
VA,51043,2011
VA,51043,2012
VA,51043,2013
VA,51043,2014
VA,51043,2015
VA,51043,2016
VA,51043,2017
VA,51045,1970
VA,51045,1971
VA,51045,1972
VA,51045,1973
VA,51045,1974
VA,51045,1975
VA,51045,1976
VA,51045,1977
VA,51045,1978
VA,51045,1979
VA,51045,1980
VA,51045,1981
VA,51045,1982
VA,51045,1983
VA,51045,1984
VA,51045,1985
VA,51045,1986
VA,51045,1987
VA,51045,1988
VA,51045,1989
VA,51045,1990
VA,51045,1991
VA,51045,1992
VA,51045,1993
VA,51045,1994
VA,51045,1995
VA,51045,1996
VA,51045,1997
VA,51045,1998
VA,51045,1999
VA,51045,2000
VA,51045,2001
VA,51045,2002
VA,51045,2003
VA,51045,2004
VA,51045,2005
VA,51045,2006
VA,51045,2007
VA,51045,2008
VA,51045,2009
VA,51045,2010
VA,51045,2011
VA,51045,2012
VA,51045,2013
VA,51045,2014
VA,51045,2015
VA,51045,2016
VA,51045,2017
VA,51047,1970
VA,51047,1971
VA,51047,1972
VA,51047,1973
VA,51047,1974
VA,51047,1975
VA,51047,1976
VA,51047,1977
VA,51047,1978
VA,51047,1979
VA,51047,1980
VA,51047,1981
VA,51047,1982
VA,51047,1983
VA,51047,1984
VA,51047,1985
VA,51047,1986
VA,51047,1987
VA,51047,1988
VA,51047,1989
VA,51047,1990
VA,51047,1991
VA,51047,1992
VA,51047,1993
VA,51047,1994
VA,51047,1995
VA,51047,1996
VA,51047,1997
VA,51047,1998
VA,51047,1999
VA,51047,2000
VA,51047,2001
VA,51047,2002
VA,51047,2003
VA,51047,2004
VA,51047,2005
VA,51047,2006
VA,51047,2007
VA,51047,2008
VA,51047,2009
VA,51047,2010
VA,51047,2011
VA,51047,2012
VA,51047,2013
VA,51047,2014
VA,51047,2015
VA,51047,2016
VA,51047,2017
VA,51049,1970
VA,51049,1971
VA,51049,1972
VA,51049,1973
VA,51049,1974
VA,51049,1975
VA,51049,1976
VA,51049,1977
VA,51049,1978
VA,51049,1979
VA,51049,1980
VA,51049,1981
VA,51049,1982
VA,51049,1983
VA,51049,1984
VA,51049,1985
VA,51049,1986
VA,51049,1987
VA,51049,1988
VA,51049,1989
VA,51049,1990
VA,51049,1991
VA,51049,1992
VA,51049,1993
VA,51049,1994
VA,51049,1995
VA,51049,1996
VA,51049,1997
VA,51049,1998
VA,51049,1999
VA,51049,2000
VA,51049,2001
VA,51049,2002
VA,51049,2003
VA,51049,2004
VA,51049,2005
VA,51049,2006
VA,51049,2007
VA,51049,2008
VA,51049,2009
VA,51049,2010
VA,51049,2011
VA,51049,2012
VA,51049,2013
VA,51049,2014
VA,51049,2015
VA,51049,2016
VA,51049,2017
VA,51051,1970
VA,51051,1971
VA,51051,1972
VA,51051,1973
VA,51051,1974
VA,51051,1975
VA,51051,1976
VA,51051,1977
VA,51051,1978
VA,51051,1979
VA,51051,1980
VA,51051,1981
VA,51051,1982
VA,51051,1983
VA,51051,1984
VA,51051,1985
VA,51051,1986
VA,51051,1987
VA,51051,1988
VA,51051,1989
VA,51051,1990
VA,51051,1991
VA,51051,1992
VA,51051,1993
VA,51051,1994
VA,51051,1995
VA,51051,1996
VA,51051,1997
VA,51051,1998
VA,51051,1999
VA,51051,2000
VA,51051,2001
VA,51051,2002
VA,51051,2003
VA,51051,2004
VA,51051,2005
VA,51051,2006
VA,51051,2007
VA,51051,2008
VA,51051,2009
VA,51051,2010
VA,51051,2011
VA,51051,2012
VA,51051,2013
VA,51051,2014
VA,51051,2015
VA,51051,2016
VA,51051,2017
VA,51053,1970
VA,51053,1971
VA,51053,1972
VA,51053,1973
VA,51053,1974
VA,51053,1975
VA,51053,1976
VA,51053,1977
VA,51053,1978
VA,51053,1979
VA,51053,1980
VA,51053,1981
VA,51053,1982
VA,51053,1983
VA,51053,1984
VA,51053,1985
VA,51053,1986
VA,51053,1987
VA,51053,1988
VA,51053,1989
VA,51053,1990
VA,51053,1991
VA,51053,1992
VA,51053,1993
VA,51053,1994
VA,51053,1995
VA,51053,1996
VA,51053,1997
VA,51053,1998
VA,51053,1999
VA,51053,2000
VA,51053,2001
VA,51053,2002
VA,51053,2003
VA,51053,2004
VA,51053,2005
VA,51053,2006
VA,51053,2007
VA,51053,2008
VA,51053,2009
VA,51053,2010
VA,51053,2011
VA,51053,2012
VA,51053,2013
VA,51053,2014
VA,51053,2015
VA,51053,2016
VA,51053,2017
VA,51057,1970
VA,51057,1971
VA,51057,1972
VA,51057,1973
VA,51057,1974
VA,51057,1975
VA,51057,1976
VA,51057,1977
VA,51057,1978
VA,51057,1979
VA,51057,1980
VA,51057,1981
VA,51057,1982
VA,51057,1983
VA,51057,1984
VA,51057,1985
VA,51057,1986
VA,51057,1987
VA,51057,1988
VA,51057,1989
VA,51057,1990
VA,51057,1991
VA,51057,1992
VA,51057,1993
VA,51057,1994
VA,51057,1995
VA,51057,1996
VA,51057,1997
VA,51057,1998
VA,51057,1999
VA,51057,2000
VA,51057,2001
VA,51057,2002
VA,51057,2003
VA,51057,2004
VA,51057,2005
VA,51057,2006
VA,51057,2007
VA,51057,2008
VA,51057,2009
VA,51057,2010
VA,51057,2011
VA,51057,2012
VA,51057,2013
VA,51057,2014
VA,51057,2015
VA,51057,2016
VA,51057,2017
VA,51059,1970
VA,51059,1971
VA,51059,1972
VA,51059,1973
VA,51059,1974
VA,51059,1975
VA,51059,1976
VA,51059,1977
VA,51059,1978
VA,51059,1979
VA,51059,1980
VA,51059,1981
VA,51059,1982
VA,51059,1983
VA,51059,1984
VA,51059,1985
VA,51059,1986
VA,51059,1987
VA,51059,1988
VA,51059,1989
VA,51059,1990
VA,51059,1991
VA,51059,1992
VA,51059,1993
VA,51059,1994
VA,51059,1995
VA,51059,1996
VA,51059,1997
VA,51059,1998
VA,51059,1999
VA,51059,2000
VA,51059,2001
VA,51059,2002
VA,51059,2003
VA,51059,2004
VA,51059,2005
VA,51059,2006
VA,51059,2007
VA,51059,2008
VA,51059,2009
VA,51059,2010
VA,51059,2011
VA,51059,2012
VA,51059,2013
VA,51059,2014
VA,51059,2015
VA,51059,2016
VA,51059,2017
VA,51061,1970
VA,51061,1971
VA,51061,1972
VA,51061,1973
VA,51061,1974
VA,51061,1975
VA,51061,1976
VA,51061,1977
VA,51061,1978
VA,51061,1979
VA,51061,1980
VA,51061,1981
VA,51061,1982
VA,51061,1983
VA,51061,1984
VA,51061,1985
VA,51061,1986
VA,51061,1987
VA,51061,1988
VA,51061,1989
VA,51061,1990
VA,51061,1991
VA,51061,1992
VA,51061,1993
VA,51061,1994
VA,51061,1995
VA,51061,1996
VA,51061,1997
VA,51061,1998
VA,51061,1999
VA,51061,2000
VA,51061,2001
VA,51061,2002
VA,51061,2003
VA,51061,2004
VA,51061,2005
VA,51061,2006
VA,51061,2007
VA,51061,2008
VA,51061,2009
VA,51061,2010
VA,51061,2011
VA,51061,2012
VA,51061,2013
VA,51061,2014
VA,51061,2015
VA,51061,2016
VA,51061,2017
VA,51063,1970
VA,51063,1971
VA,51063,1972
VA,51063,1973
VA,51063,1974
VA,51063,1975
VA,51063,1976
VA,51063,1977
VA,51063,1978
VA,51063,1979
VA,51063,1980
VA,51063,1981
VA,51063,1982
VA,51063,1983
VA,51063,1984
VA,51063,1985
VA,51063,1986
VA,51063,1987
VA,51063,1988
VA,51063,1989
VA,51063,1990
VA,51063,1991
VA,51063,1992
VA,51063,1993
VA,51063,1994
VA,51063,1995
VA,51063,1996
VA,51063,1997
VA,51063,1998
VA,51063,1999
VA,51063,2000
VA,51063,2001
VA,51063,2002
VA,51063,2003
VA,51063,2004
VA,51063,2005
VA,51063,2006
VA,51063,2007
VA,51063,2008
VA,51063,2009
VA,51063,2010
VA,51063,2011
VA,51063,2012
VA,51063,2013
VA,51063,2014
VA,51063,2015
VA,51063,2016
VA,51063,2017
VA,51065,1970
VA,51065,1971
VA,51065,1972
VA,51065,1973
VA,51065,1974
VA,51065,1975
VA,51065,1976
VA,51065,1977
VA,51065,1978
VA,51065,1979
VA,51065,1980
VA,51065,1981
VA,51065,1982
VA,51065,1983
VA,51065,1984
VA,51065,1985
VA,51065,1986
VA,51065,1987
VA,51065,1988
VA,51065,1989
VA,51065,1990
VA,51065,1991
VA,51065,1992
VA,51065,1993
VA,51065,1994
VA,51065,1995
VA,51065,1996
VA,51065,1997
VA,51065,1998
VA,51065,1999
VA,51065,2000
VA,51065,2001
VA,51065,2002
VA,51065,2003
VA,51065,2004
VA,51065,2005
VA,51065,2006
VA,51065,2007
VA,51065,2008
VA,51065,2009
VA,51065,2010
VA,51065,2011
VA,51065,2012
VA,51065,2013
VA,51065,2014
VA,51065,2015
VA,51065,2016
VA,51065,2017
VA,51067,1970
VA,51067,1971
VA,51067,1972
VA,51067,1973
VA,51067,1974
VA,51067,1975
VA,51067,1976
VA,51067,1977
VA,51067,1978
VA,51067,1979
VA,51067,1980
VA,51067,1981
VA,51067,1982
VA,51067,1983
VA,51067,1984
VA,51067,1985
VA,51067,1986
VA,51067,1987
VA,51067,1988
VA,51067,1989
VA,51067,1990
VA,51067,1991
VA,51067,1992
VA,51067,1993
VA,51067,1994
VA,51067,1995
VA,51067,1996
VA,51067,1997
VA,51067,1998
VA,51067,1999
VA,51067,2000
VA,51067,2001
VA,51067,2002
VA,51067,2003
VA,51067,2004
VA,51067,2005
VA,51067,2006
VA,51067,2007
VA,51067,2008
VA,51067,2009
VA,51067,2010
VA,51067,2011
VA,51067,2012
VA,51067,2013
VA,51067,2014
VA,51067,2015
VA,51067,2016
VA,51067,2017
VA,51069,1970
VA,51069,1971
VA,51069,1972
VA,51069,1973
VA,51069,1974
VA,51069,1975
VA,51069,1976
VA,51069,1977
VA,51069,1978
VA,51069,1979
VA,51069,1980
VA,51069,1981
VA,51069,1982
VA,51069,1983
VA,51069,1984
VA,51069,1985
VA,51069,1986
VA,51069,1987
VA,51069,1988
VA,51069,1989
VA,51069,1990
VA,51069,1991
VA,51069,1992
VA,51069,1993
VA,51069,1994
VA,51069,1995
VA,51069,1996
VA,51069,1997
VA,51069,1998
VA,51069,1999
VA,51069,2000
VA,51069,2001
VA,51069,2002
VA,51069,2003
VA,51069,2004
VA,51069,2005
VA,51069,2006
VA,51069,2007
VA,51069,2008
VA,51069,2009
VA,51069,2010
VA,51069,2011
VA,51069,2012
VA,51069,2013
VA,51069,2014
VA,51069,2015
VA,51069,2016
VA,51069,2017
VA,51071,1970
VA,51071,1971
VA,51071,1972
VA,51071,1973
VA,51071,1974
VA,51071,1975
VA,51071,1976
VA,51071,1977
VA,51071,1978
VA,51071,1979
VA,51071,1980
VA,51071,1981
VA,51071,1982
VA,51071,1983
VA,51071,1984
VA,51071,1985
VA,51071,1986
VA,51071,1987
VA,51071,1988
VA,51071,1989
VA,51071,1990
VA,51071,1991
VA,51071,1992
VA,51071,1993
VA,51071,1994
VA,51071,1995
VA,51071,1996
VA,51071,1997
VA,51071,1998
VA,51071,1999
VA,51071,2000
VA,51071,2001
VA,51071,2002
VA,51071,2003
VA,51071,2004
VA,51071,2005
VA,51071,2006
VA,51071,2007
VA,51071,2008
VA,51071,2009
VA,51071,2010
VA,51071,2011
VA,51071,2012
VA,51071,2013
VA,51071,2014
VA,51071,2015
VA,51071,2016
VA,51071,2017
VA,51073,1970
VA,51073,1971
VA,51073,1972
VA,51073,1973
VA,51073,1974
VA,51073,1975
VA,51073,1976
VA,51073,1977
VA,51073,1978
VA,51073,1979
VA,51073,1980
VA,51073,1981
VA,51073,1982
VA,51073,1983
VA,51073,1984
VA,51073,1985
VA,51073,1986
VA,51073,1987
VA,51073,1988
VA,51073,1989
VA,51073,1990
VA,51073,1991
VA,51073,1992
VA,51073,1993
VA,51073,1994
VA,51073,1995
VA,51073,1996
VA,51073,1997
VA,51073,1998
VA,51073,1999
VA,51073,2000
VA,51073,2001
VA,51073,2002
VA,51073,2003
VA,51073,2004
VA,51073,2005
VA,51073,2006
VA,51073,2007
VA,51073,2008
VA,51073,2009
VA,51073,2010
VA,51073,2011
VA,51073,2012
VA,51073,2013
VA,51073,2014
VA,51073,2015
VA,51073,2016
VA,51073,2017
VA,51075,1970
VA,51075,1971
VA,51075,1972
VA,51075,1973
VA,51075,1974
VA,51075,1975
VA,51075,1976
VA,51075,1977
VA,51075,1978
VA,51075,1979
VA,51075,1980
VA,51075,1981
VA,51075,1982
VA,51075,1983
VA,51075,1984
VA,51075,1985
VA,51075,1986
VA,51075,1987
VA,51075,1988
VA,51075,1989
VA,51075,1990
VA,51075,1991
VA,51075,1992
VA,51075,1993
VA,51075,1994
VA,51075,1995
VA,51075,1996
VA,51075,1997
VA,51075,1998
VA,51075,1999
VA,51075,2000
VA,51075,2001
VA,51075,2002
VA,51075,2003
VA,51075,2004
VA,51075,2005
VA,51075,2006
VA,51075,2007
VA,51075,2008
VA,51075,2009
VA,51075,2010
VA,51075,2011
VA,51075,2012
VA,51075,2013
VA,51075,2014
VA,51075,2015
VA,51075,2016
VA,51075,2017
VA,51077,1970
VA,51077,1971
VA,51077,1972
VA,51077,1973
VA,51077,1974
VA,51077,1975
VA,51077,1976
VA,51077,1977
VA,51077,1978
VA,51077,1979
VA,51077,1980
VA,51077,1981
VA,51077,1982
VA,51077,1983
VA,51077,1984
VA,51077,1985
VA,51077,1986
VA,51077,1987
VA,51077,1988
VA,51077,1989
VA,51077,1990
VA,51077,1991
VA,51077,1992
VA,51077,1993
VA,51077,1994
VA,51077,1995
VA,51077,1996
VA,51077,1997
VA,51077,1998
VA,51077,1999
VA,51077,2000
VA,51077,2001
VA,51077,2002
VA,51077,2003
VA,51077,2004
VA,51077,2005
VA,51077,2006
VA,51077,2007
VA,51077,2008
VA,51077,2009
VA,51077,2010
VA,51077,2011
VA,51077,2012
VA,51077,2013
VA,51077,2014
VA,51077,2015
VA,51077,2016
VA,51077,2017
VA,51079,1970
VA,51079,1971
VA,51079,1972
VA,51079,1973
VA,51079,1974
VA,51079,1975
VA,51079,1976
VA,51079,1977
VA,51079,1978
VA,51079,1979
VA,51079,1980
VA,51079,1981
VA,51079,1982
VA,51079,1983
VA,51079,1984
VA,51079,1985
VA,51079,1986
VA,51079,1987
VA,51079,1988
VA,51079,1989
VA,51079,1990
VA,51079,1991
VA,51079,1992
VA,51079,1993
VA,51079,1994
VA,51079,1995
VA,51079,1996
VA,51079,1997
VA,51079,1998
VA,51079,1999
VA,51079,2000
VA,51079,2001
VA,51079,2002
VA,51079,2003
VA,51079,2004
VA,51079,2005
VA,51079,2006
VA,51079,2007
VA,51079,2008
VA,51079,2009
VA,51079,2010
VA,51079,2011
VA,51079,2012
VA,51079,2013
VA,51079,2014
VA,51079,2015
VA,51079,2016
VA,51079,2017
VA,51081,1970
VA,51081,1971
VA,51081,1972
VA,51081,1973
VA,51081,1974
VA,51081,1975
VA,51081,1976
VA,51081,1977
VA,51081,1978
VA,51081,1979
VA,51081,1980
VA,51081,1981
VA,51081,1982
VA,51081,1983
VA,51081,1984
VA,51081,1985
VA,51081,1986
VA,51081,1987
VA,51081,1988
VA,51081,1989
VA,51081,1990
VA,51081,1991
VA,51081,1992
VA,51081,1993
VA,51081,1994
VA,51081,1995
VA,51081,1996
VA,51081,1997
VA,51081,1998
VA,51081,1999
VA,51081,2000
VA,51081,2001
VA,51081,2002
VA,51081,2003
VA,51081,2004
VA,51081,2005
VA,51081,2006
VA,51081,2007
VA,51081,2008
VA,51081,2009
VA,51081,2010
VA,51081,2011
VA,51081,2012
VA,51081,2013
VA,51081,2014
VA,51081,2015
VA,51081,2016
VA,51081,2017
VA,51083,1970
VA,51083,1971
VA,51083,1972
VA,51083,1973
VA,51083,1974
VA,51083,1975
VA,51083,1976
VA,51083,1977
VA,51083,1978
VA,51083,1979
VA,51083,1980
VA,51083,1981
VA,51083,1982
VA,51083,1983
VA,51083,1984
VA,51083,1985
VA,51083,1986
VA,51083,1987
VA,51083,1988
VA,51083,1989
VA,51083,1990
VA,51083,1991
VA,51083,1992
VA,51083,1993
VA,51083,1994
VA,51083,1995
VA,51083,1996
VA,51083,1997
VA,51083,1998
VA,51083,1999
VA,51083,2000
VA,51083,2001
VA,51083,2002
VA,51083,2003
VA,51083,2004
VA,51083,2005
VA,51083,2006
VA,51083,2007
VA,51083,2008
VA,51083,2009
VA,51083,2010
VA,51083,2011
VA,51083,2012
VA,51083,2013
VA,51083,2014
VA,51083,2015
VA,51083,2016
VA,51083,2017
VA,51085,1970
VA,51085,1971
VA,51085,1972
VA,51085,1973
VA,51085,1974
VA,51085,1975
VA,51085,1976
VA,51085,1977
VA,51085,1978
VA,51085,1979
VA,51085,1980
VA,51085,1981
VA,51085,1982
VA,51085,1983
VA,51085,1984
VA,51085,1985
VA,51085,1986
VA,51085,1987
VA,51085,1988
VA,51085,1989
VA,51085,1990
VA,51085,1991
VA,51085,1992
VA,51085,1993
VA,51085,1994
VA,51085,1995
VA,51085,1996
VA,51085,1997
VA,51085,1998
