FIPS Code,Year,hs_degree_or_more,no_hs_degree
5065,1990,5000.0,3180.0
5065,2000,6984.0,2540.0
5065,2010,8170.0,1994.0
5065,2017,8701.0,1751.0
5067,1970,3278.0,8274.0
5067,1980,5347.0,7624.0
5067,1990,6534.0,6117.0
5067,2000,8060.0,4144.0
5067,2010,9485.0,3118.0
5067,2017,10288.0,1639.0
5069,1970,18939.0,24161.0
5069,1980,28929.0,21300.0
5069,1990,34104.0,17637.0
5069,2000,39755.0,13377.0
5069,2010,41574.0,8610.0
5069,2017,40715.0,4989.0
5071,1970,2725.0,5539.0
5071,1980,5098.0,5568.0
5071,1990,7454.0,4313.0
5071,2000,10077.0,4824.0
5071,2010,12764.0,3723.0
5071,2017,13870.0,3365.0
5073,1970,1741.0,3769.0
5073,1980,2474.0,3537.0
5073,1990,3145.0,2953.0
5073,2000,3716.0,1976.0
5073,2010,3918.0,1240.0
5073,2017,3659.0,855.0
5075,1970,2631.0,6811.0
5075,1980,4611.0,6645.0
5075,1990,6114.0,5356.0
5075,2000,7479.0,4345.0
5075,2010,8964.0,2765.0
5075,2017,9009.0,1941.0
5077,1970,1815.0,7120.0
5077,1980,2630.0,5613.0
5077,1990,3367.0,4258.0
5077,2000,4455.0,3469.0
5077,2010,5029.0,2070.0
5077,2017,5172.0,1021.0
5079,1970,1663.0,4991.0
5079,1980,3247.0,4551.0
5079,1990,5290.0,3750.0
5079,2000,6196.0,3337.0
5079,2010,7052.0,2764.0
5079,2017,8354.0,1653.0
5081,1970,2143.0,3819.0
5081,1980,4119.0,3773.0
5081,1990,5628.0,3082.0
5081,2000,6617.0,2392.0
5081,2010,7693.0,1455.0
5081,2017,7622.0,793.0
5083,1970,3100.0,7054.0
5083,1980,5660.0,6511.0
5083,1990,7697.0,5549.0
5083,2000,10472.0,4532.0
5083,2010,12136.0,3009.0
5083,2017,13392.0,1800.0
5085,1970,5127.0,9052.0
5085,1980,10376.0,9075.0
5085,1990,16372.0,8028.0
5085,2000,25985.0,7483.0
5085,2010,37911.0,6073.0
5085,2017,44715.0,5041.0
5087,1970,1463.0,4200.0
5087,1980,3387.0,3691.0
5087,1990,4500.0,3053.0
5087,2000,6326.0,3001.0
5087,2010,7972.0,2685.0
5087,2017,9902.0,1752.0
5089,1970,1652.0,2973.0
5089,1980,4191.0,3269.0
5089,1990,5564.0,3099.0
5089,2000,8810.0,2783.0
5089,2010,10630.0,2061.0
5089,2017,11296.0,1579.0
5091,1970,7522.0,10932.0
5091,1980,12040.0,9890.0
5091,1990,15239.0,8607.0
5091,2000,19163.0,6627.0
5091,2010,24205.0,4598.0
5091,2017,25097.0,3856.0
5093,1970,9615.0,21171.0
5093,1980,14762.0,16741.0
5093,1990,20019.0,13321.0
5093,2000,20464.0,11148.0
5093,2010,22276.0,6815.0
5093,2017,21723.0,4505.0
5095,1970,2095.0,5972.0
5095,1980,3190.0,4824.0
5095,1990,3753.0,3341.0
5095,2000,4211.0,2391.0
5095,2010,4130.0,1500.0
5095,2017,3826.0,945.0
5097,1970,1248.0,2393.0
5097,1980,2405.0,2656.0
5097,1990,3255.0,2163.0
5097,2000,4514.0,1950.0
5097,2010,5479.0,1280.0
5097,2017,5610.0,857.0
5099,1970,1867.0,4230.0
5099,1980,3220.0,3489.0
5099,1990,3941.0,2560.0
5099,2000,4542.0,2033.0
5099,2010,5025.0,1162.0
5099,2017,5069.0,588.0
5101,1970,917.0,2452.0
5101,1980,2105.0,2546.0
5101,1990,2865.0,2064.0
5101,2000,4081.0,1733.0
5101,2010,4820.0,1160.0
5101,2017,4447.0,789.0
5103,1970,6710.0,10773.0
5103,1980,9719.0,8985.0
5103,1990,12961.0,7038.0
5103,2000,13943.0,5032.0
5103,2010,15156.0,2649.0
5103,2017,13890.0,1865.0
5105,1970,922.0,2344.0
5105,1980,2232.0,2124.0
5105,1990,3195.0,2031.0
5105,2000,5063.0,1796.0
5105,2010,5944.0,1309.0
5105,2017,6509.0,643.0
5107,1970,5325.0,14397.0
5107,1980,7656.0,10701.0
5107,1990,8492.0,7982.0
5107,2000,9589.0,5831.0
5107,2010,9945.0,3671.0
5107,2017,8749.0,1921.0
5109,1970,1603.0,3740.0
5109,1980,3062.0,3288.0
5109,1990,4027.0,2563.0
5109,2000,5268.0,2385.0
5109,2010,5916.0,1635.0
5109,2017,6325.0,808.0
5111,1970,3361.0,10909.0
5111,1980,6189.0,9507.0
5111,1990,7740.0,8075.0
5111,2000,10339.0,6335.0
5111,2010,12061.0,4487.0
5111,2017,12781.0,2845.0
5113,1970,2860.0,5313.0
5113,1980,5308.0,5332.0
5113,1990,7184.0,4325.0
5113,2000,9799.0,3706.0
5113,2010,11811.0,2477.0
5113,2017,11899.0,1617.0
5115,1970,6381.0,8887.0
5115,1980,12729.0,9397.0
5115,1990,18602.0,9374.0
5115,2000,26563.0,7734.0
5115,2010,31656.0,6929.0
5115,2017,35007.0,6034.0
5117,1970,1661.0,4101.0
5117,1980,2582.0,3456.0
5117,1990,3509.0,2727.0
5117,2000,4470.0,2080.0
5117,2010,4746.0,1452.0
5117,2017,5130.0,864.0
5119,1970,90703.0,64328.0
5119,1980,140160.0,55342.0
5119,1990,176216.0,46784.0
5119,2000,199048.0,36873.0
5119,2010,227586.0,27767.0
5119,2017,249351.0,21522.0
5121,1970,1869.0,5698.0
5121,1980,4299.0,5880.0
5121,1990,5923.0,4969.0
5121,2000,8452.0,3755.0
5121,2010,9879.0,2448.0
5121,2017,11177.0,1616.0
5123,1970,4502.0,10224.0
5123,1980,7281.0,8881.0
5123,1990,9169.0,7484.0
5123,2000,11839.0,6334.0
5123,2010,14503.0,4474.0
5123,2017,13718.0,2566.0
5125,1970,8241.0,11885.0
5125,1980,18656.0,12341.0
5125,1990,29893.0,11139.0
5125,2000,45938.0,9858.0
5125,2010,65294.0,8130.0
5125,2017,79213.0,6968.0
5127,1970,1353.0,3603.0
5127,1980,2557.0,3471.0
5127,1990,3623.0,3107.0
5127,2000,4668.0,2473.0
5127,2010,5535.0,1848.0
5127,2017,5792.0,1117.0
5129,1970,1099.0,3500.0
5129,1980,2327.0,3271.0
5129,1990,2815.0,2537.0
5129,2000,3940.0,1852.0
5129,2010,4402.0,1518.0
5129,2017,4701.0,1033.0
5131,1970,22270.0,22280.0
5131,1980,36439.0,20167.0
5131,1990,46091.0,18228.0
5131,2000,57126.0,17475.0
5131,2010,67454.0,14430.0
5131,2017,73022.0,12851.0
5133,1970,2517.0,4072.0
5133,1980,4483.0,4052.0
5133,1990,5224.0,3631.0
5133,2000,6349.0,3479.0
5133,2010,6916.0,3520.0
5133,2017,7216.0,2598.0
5135,1970,1744.0,3573.0
5135,1980,5218.0,4495.0
5135,1990,6488.0,3572.0
5135,2000,8966.0,3328.0
5135,2010,10507.0,1942.0
5135,2017,10666.0,1945.0
5137,1970,857.0,3204.0
5137,1980,2383.0,3300.0
5137,1990,4031.0,2728.0
5137,2000,5524.0,2595.0
5137,2010,7196.0,1750.0
5137,2017,7821.0,1259.0
5139,1970,12260.0,14098.0
5139,1980,17114.0,12390.0
5139,1990,19902.0,10300.0
5139,2000,22343.0,7643.0
5139,2010,23124.0,5066.0
5139,2017,23102.0,3391.0
5141,1970,1496.0,3643.0
5141,1980,4580.0,4166.0
5141,1990,6204.0,3714.0
5141,2000,8311.0,3291.0
5141,2010,10171.0,2237.0
5141,2017,9937.0,1832.0
5143,1970,19129.0,19904.0
5143,1980,34899.0,19825.0
5143,1990,49947.0,18249.0
5143,2000,74757.0,19262.0
5143,2010,100968.0,21628.0
5143,2017,131555.0,19657.0
5145,1970,7334.0,14432.0
5145,1980,13967.0,14770.0
5145,1990,21140.0,12620.0
5145,2000,30875.0,11491.0
5145,2010,40383.0,8512.0
5145,2017,43633.0,6900.0
5147,1970,1640.0,4588.0
5147,1980,2484.0,3989.0
5147,1990,2883.0,3034.0
5147,2000,3466.0,2250.0
5147,2010,3764.0,1291.0
5147,2017,3703.0,684.0
5149,1970,2880.0,5537.0
5149,1980,5183.0,5463.0
5149,1990,6653.0,4974.0
5149,2000,8756.0,4903.0
5149,2010,10435.0,4014.0
5149,2017,10723.0,3134.0
6000,1970,6813616.0,4062367.0
6000,1980,10319250.0,3724736.0
6000,1990,14244971.0,4450528.0
6000,2000,16356157.0,4942743.0
6000,2010,19539824.0,4577493.0
6000,2017,22656988.0,4185710.0
6001,1970,371084.0,217589.0
6001,1980,514975.0,162536.0
6001,1990,682698.0,155606.0
6001,2000,785435.0,168281.0
6001,2010,883788.0,141402.0
6001,2017,1065102.0,128786.0
6003,1970,163.0,101.0
6003,1980,526.0,85.0
6003,1990,647.0,92.0
6003,2000,704.0,93.0
6003,2010,730.0,71.0
6003,2017,996.0,72.0
6005,1970,4121.0,2911.0
6005,1980,9877.0,2987.0
6005,1990,17016.0,3616.0
6005,2000,21453.0,4096.0
6005,2010,25260.0,3612.0
6005,2017,28869.0,3032.0
6007,1970,32553.0,24482.0
6007,1980,62488.0,24743.0
6007,1990,89196.0,25712.0
6007,2000,104259.0,22477.0
6007,2010,122150.0,18694.0
6007,2017,125518.0,13468.0
6009,1970,4499.0,4164.0
6009,1980,10605.0,3293.0
6009,1990,18325.0,4145.0
6009,2000,25025.0,4176.0
6009,2010,31311.0,2447.0
6009,2017,32775.0,2637.0
6011,1970,3896.0,3104.0
6011,1980,4969.0,2719.0
6011,1990,6201.0,3653.0
6011,2000,6985.0,3927.0
6011,2010,9061.0,3975.0
6011,2017,10274.0,3747.0
6013,1970,203684.0,96353.0
6013,1980,327106.0,73252.0
6013,1990,460645.0,72071.0
6013,2000,543774.0,81867.0
6013,2010,623961.0,80308.0
6013,2017,725350.0,83135.0
6015,1970,3976.0,3970.0
6015,1980,7305.0,3579.0
6015,1990,10706.0,4385.0
6015,2000,13224.0,5235.0
6015,2010,15562.0,4152.0
6015,2017,16367.0,3305.0
6017,1970,16210.0,9251.0
6017,1980,44140.0,10246.0
6017,1990,72484.0,11928.0
6017,2000,93554.0,11480.0
6017,2010,117490.0,8667.0
6017,2017,133382.0,7420.0
6019,1970,112492.0,100900.0
6019,1980,184136.0,104714.0
6019,1990,255484.0,130252.0
6019,2000,307603.0,147937.0
6019,2010,397154.0,148450.0
6019,2017,488617.0,135775.0
6021,1970,5408.0,4673.0
6021,1980,7984.0,4680.0
6021,1990,10170.0,5035.0
6021,2000,11022.0,5077.0
6021,2010,12928.0,4671.0
6021,2017,14375.0,4100.0
6023,1970,29225.0,23271.0
6023,1980,48910.0,15070.0
6023,1990,60848.0,14732.0
6023,2000,69203.0,12298.0
6023,2010,81467.0,8787.0
6023,2017,85435.0,8177.0
6025,1970,15615.0,20636.0
6025,1980,24465.0,23647.0
6025,1990,32400.0,28510.0
6025,2000,49374.0,34258.0
6025,2010,66106.0,37433.0
6025,2017,78541.0,31660.0
6027,1970,5776.0,3585.0
6027,1980,8636.0,3010.0
6027,1990,10537.0,2364.0
6027,2000,10346.0,2220.0
6027,2010,11813.0,1517.0
6027,2017,12905.0,962.0
6029,1970,88375.0,82559.0
6029,1980,139919.0,85492.0
6029,1990,215940.0,103269.0
6029,2000,262686.0,120981.0
6029,2010,352371.0,139504.0
6029,2017,423578.0,129756.0
6031,1970,15405.0,15962.0
6031,1980,22601.0,15916.0
6031,1990,38309.0,20118.0
6031,2000,53062.0,24033.0
6031,2010,65635.0,26461.0
6031,2017,70824.0,24260.0
6033,1970,6810.0,6696.0
6033,1980,17059.0,8626.0
6033,1990,25484.0,10477.0
6033,2000,31461.0,9256.0
6033,2010,39890.0,6017.0
6033,2017,42403.0,6542.0
6035,1970,5424.0,4150.0
6035,1980,9202.0,3382.0
6035,1990,12847.0,4808.0
6035,2000,18290.0,4673.0
6035,2010,19829.0,4987.0
6035,2017,19108.0,4636.0
6037,1970,2454574.0,1506170.0
6037,1980,3094462.0,1336041.0
6037,1990,3838409.0,1642813.0
6037,2000,4112424.0,1770524.0
6037,2010,4872093.0,1508273.0
6037,2017,5544997.0,1364653.0
6039,1970,9366.0,13151.0
6039,1980,21651.0,14372.0
6039,1990,33605.0,19387.0
6039,2000,48929.0,25901.0
6039,2010,62785.0,29552.0
6039,2017,71365.0,27680.0
6041,1970,94566.0,24952.0
6041,1980,134630.0,15133.0
6041,1990,155845.0,13648.0
6041,2000,167614.0,16080.0
6041,2010,171293.0,14641.0
6041,2017,178957.0,12608.0
6043,1970,2087.0,1670.0
6043,1980,5330.0,1900.0
6043,1990,7924.0,2261.0
6043,2000,10375.0,1821.0
6043,2010,12447.0,1479.0
6043,2017,12282.0,1089.0
6045,1970,16798.0,12742.0
6045,1980,31637.0,9787.0
6045,1990,41283.0,11206.0
6045,2000,45980.0,10906.0
6045,2010,51750.0,9145.0
6045,2017,56543.0,8620.0
6047,1970,25913.0,25247.0
6047,1980,43019.0,28243.0
6047,1990,62394.0,36425.0
6047,2000,74478.0,42247.0
6047,2010,96898.0,48504.0
6047,2017,120381.0,48122.0
6049,1970,2646.0,1769.0
6049,1980,3963.0,1518.0
6049,1990,4655.0,1792.0
6049,2000,4981.0,1483.0
6049,2010,5821.0,1023.0
6049,2017,5748.0,763.0
6051,1970,1600.0,723.0
6051,1980,4399.0,586.0
6051,1990,5779.0,804.0
6051,2000,7628.0,1046.0
6051,2010,8355.0,1322.0
6051,2017,8392.0,1236.0
6053,1970,74841.0,44960.0
6053,1980,114544.0,46862.0
6053,1990,154484.0,57520.0
6053,2000,167067.0,77061.0
6053,2010,182108.0,76433.0
6053,2017,205223.0,74511.0
6055,1970,29302.0,16951.0
6055,1980,47583.0,15542.0
6055,1990,60710.0,14495.0
6055,2000,67483.0,16455.0
6055,2010,76815.0,16172.0
6055,2017,82905.0,15327.0
6057,1970,10095.0,6445.0
6057,1980,28191.0,6189.0
6057,1990,47656.0,7577.0
6057,2000,58839.0,6309.0
6057,2010,69200.0,3675.0
6057,2017,75118.0,3889.0
6059,1970,518705.0,216580.0
6059,1980,908825.0,221997.0
6059,1990,1241642.0,286557.0
6059,2000,1441037.0,372419.0
6059,2010,1654623.0,324704.0
6059,2017,1908219.0,289458.0
6061,1970,27598.0,16171.0
6061,1980,55890.0,16277.0
6061,1990,97416.0,17006.0
6061,2000,150059.0,15835.0
6061,2010,222542.0,15331.0
6061,2017,272419.0,14496.0
6063,1970,4279.0,2783.0
6063,1980,8610.0,2366.0
6063,1990,11413.0,2393.0
6063,2000,13016.0,1770.0
6063,2010,13514.0,1475.0
6063,2017,14337.0,899.0
6065,1970,149023.0,105962.0
6065,1980,277192.0,125066.0
6065,1990,536690.0,188015.0
6065,2000,701551.0,234473.0
6065,2010,1066230.0,279377.0
6065,2017,1324969.0,269031.0
6067,1970,218584.0,113388.0
6067,1980,362510.0,102522.0
6067,1990,544257.0,117470.0
6067,2000,643218.0,129270.0
6067,2010,784559.0,132263.0
6067,2017,951947.0,125208.0
6069,1970,4199.0,5333.0
6069,1980,7814.0,6015.0
6069,1990,14990.0,6915.0
6069,2000,23525.0,7876.0
6069,2010,25882.0,8356.0
6069,2017,35401.0,6899.0
6071,1970,201545.0,154036.0
6071,1980,358486.0,146148.0
6071,1990,621872.0,202956.0
6071,2000,729679.0,253594.0
6071,2010,949171.0,266955.0
6071,2017,1130354.0,258388.0
6073,1970,450114.0,239165.0
6073,1980,837128.0,236104.0
6073,1990,1276422.0,281660.0
6073,2000,1464478.0,308849.0
6073,2010,1717449.0,293575.0
6073,2017,2002783.0,254837.0
6075,1970,283449.0,175382.0
6075,1980,354548.0,124793.0
6075,1990,418181.0,117834.0
6075,2000,483740.0,112065.0
6075,2010,536756.0,88023.0
6075,2017,604066.0,76277.0
6077,1970,78230.0,79981.0
6077,1980,126423.0,75394.0
6077,1990,198703.0,90830.0
6077,2000,237619.0,95953.0
6077,2010,318270.0,96387.0
6077,2017,397854.0,98025.0
6079,1970,34571.0,23256.0
6079,1980,71072.0,21459.0
6079,1990,115830.0,23156.0
6079,2000,136232.0,22964.0
6079,2010,159904.0,18767.0
6079,2017,174461.0,15066.0
6081,1970,226367.0,90291.0
6081,1980,309237.0,69840.0
6081,1990,377510.0,71343.0
6081,2000,418121.0,72164.0
6081,2010,447232.0,59154.0
6081,2017,496219.0,51598.0
6083,1970,97284.0,39195.0
6083,1980,139629.0,36823.0
6083,1990,185191.0,46156.0
6083,2000,195509.0,51220.0
6083,2010,208169.0,53170.0
6083,2017,228191.0,49700.0
6085,1970,375427.0,168911.0
6085,1980,599153.0,154450.0
6085,1990,799660.0,175123.0
6085,2000,928258.0,184800.0
6085,2010,1038475.0,162067.0
6085,2017,1197649.0,143756.0
6087,1970,45798.0,26802.0
6087,1980,90863.0,25943.0
6087,1990,121139.0,26825.0
6087,2000,137315.0,27684.0
6087,2010,143747.0,25610.0
6087,2017,159830.0,20341.0
6089,1970,25045.0,17506.0
6089,1980,52599.0,16968.0
6089,1990,74340.0,20504.0
6089,2000,89320.0,17952.0
6089,2010,107339.0,14459.0
6089,2017,118438.0,10445.0
6091,1970,877.0,626.0
6091,1980,1601.0,449.0
6091,1990,1903.0,618.0
6091,2000,2165.0,375.0
6091,2010,2229.0,243.0
6091,2017,2104.0,145.0
6093,1970,10949.0,8418.0
6093,1980,18760.0,6056.0
6093,1990,22426.0,6565.0
6093,2000,25704.0,4978.0
6093,2010,28551.0,3652.0
6093,2017,29099.0,3035.0
6095,1970,52844.0,31409.0
6095,1980,101097.0,30457.0
6095,1990,172654.0,36159.0
6095,2000,206460.0,40028.0
6095,2010,235913.0,36107.0
6095,2017,277929.0,34777.0
6097,1970,73166.0,41844.0
6097,1980,145819.0,42193.0
6097,1990,218337.0,40368.0
6097,2000,260327.0,46237.0
6097,2010,287194.0,44101.0
6097,2017,316661.0,38190.0
6099,1970,52928.0,52093.0
6099,1980,94638.0,58009.0
6099,1990,151658.0,70044.0
6099,2000,186151.0,78427.0
6099,2010,238589.0,75499.0
6099,2017,281704.0,68981.0
6101,1970,12743.0,9490.0
6101,1980,20441.0,9751.0
6101,1990,28810.0,11044.0
6101,2000,35811.0,13260.0
6101,2010,46245.0,13142.0
6101,2017,51699.0,13287.0
6103,1970,9258.0,7328.0
6103,1980,16704.0,7338.0
6103,1990,23474.0,9053.0
6103,2000,27435.0,8826.0
6103,2010,33641.0,8255.0
6103,2017,39175.0,5811.0
6105,1970,2529.0,1930.0
6105,1980,5625.0,1929.0
6105,1990,6597.0,2296.0
6105,2000,7643.0,1790.0
6105,2010,9379.0,899.0
6105,2017,11957.0,596.0
6107,1970,43498.0,54916.0
6107,1980,75208.0,59651.0
6107,1990,106941.0,70714.0
6107,2000,126376.0,78512.0
6107,2010,170850.0,80170.0
6107,2017,206452.0,74459.0
6109,1970,8037.0,5624.0
6109,1980,16868.0,4965.0
6109,1990,27222.0,6811.0
6109,2000,32848.0,6129.0
6109,2010,36452.0,4789.0
6109,2017,38905.0,3173.0
6111,1970,120456.0,68362.0
6111,1980,225785.0,71508.0
6111,1990,329773.0,85778.0
6111,2000,377884.0,93872.0
6111,2010,438537.0,91674.0
6111,2017,491708.0,84266.0
6113,1970,27488.0,17135.0
6113,1980,45141.0,16314.0
6113,1990,64080.0,16965.0
6113,2000,76124.0,19299.0
6113,2010,97994.0,18442.0
6113,2017,113474.0,15652.0
6115,1970,12121.0,9313.0
6115,1980,17272.0,9801.0
6115,1990,23159.0,10669.0
6115,2000,25294.0,9924.0
6115,2010,34317.0,9473.0
6115,2017,42654.0,8946.0
8000,1970,729301.0,411837.0
8000,1980,1308486.0,355405.0
8000,1990,1779016.0,328056.0
8000,2000,2413593.0,363039.0
8000,2010,2993410.0,335459.0
8000,2017,3685676.0,297084.0
8001,1970,54406.0,32417.0
8001,1980,96243.0,34675.0
8001,1990,128251.0,34411.0
8001,2000,175854.0,47240.0
8001,2010,223667.0,51961.0
8001,2017,287345.0,51447.0
8003,1970,3077.0,2066.0
8003,1980,4269.0,1753.0
8003,1990,5764.0,1727.0
8003,2000,7078.0,1489.0
8003,2010,8119.0,1305.0
8003,2017,8808.0,999.0
8005,1970,62652.0,19703.0
8005,1980,151515.0,19523.0
8005,1990,230583.0,21333.0
8005,2000,286986.0,29574.0
8005,2010,344977.0,33815.0
8005,2017,414924.0,35157.0
8007,1970,628.0,744.0
8007,1980,1554.0,594.0
8007,1990,2817.0,667.0
8007,2000,5954.0,867.0
8007,2010,8012.0,647.0
8007,2017,9846.0,571.0
8009,1970,1514.0,1753.0
8009,1980,2049.0,1246.0
8009,1990,2271.0,881.0
8009,2000,2474.0,678.0
8009,2010,2392.0,377.0
8009,2017,2149.0,355.0
8011,1970,1630.0,2205.0
8011,1980,2236.0,1437.0
8011,1990,2533.0,953.0
8011,2000,3115.0,922.0
8011,2010,3673.0,1036.0
8011,2017,3557.0,708.0
8013,1970,48169.0,15345.0
8013,1980,92653.0,13308.0
8013,1990,128864.0,12261.0
8013,2000,172722.0,13404.0
8013,2010,179051.0,11364.0
8013,2017,208519.0,9302.0
8014,2010,35181.0,1779.0
8014,2017,50177.0,1949.0
8015,1970,3192.0,2274.0
8015,1980,5667.0,2117.0
8015,1990,7062.0,1660.0
8015,2000,10477.0,1360.0
8015,2010,12594.0,1197.0
8015,2017,14431.0,1079.0
8017,1970,715.0,684.0
8017,1980,943.0,368.0
8017,1990,1213.0,288.0
8017,2000,1204.0,227.0
8017,2010,1269.0,207.0
8017,2017,1139.0,86.0
8019,1970,1710.0,943.0
8019,1980,3895.0,546.0
8019,1990,4817.0,433.0
8019,2000,6260.0,442.0
8019,2010,6655.0,322.0
8019,2017,7385.0,258.0
8021,1970,1461.0,2139.0
8021,1980,2103.0,1942.0
8021,1990,2775.0,1578.0
8021,2000,3588.0,1391.0
8021,2010,4281.0,922.0
8021,2017,4469.0,509.0
8023,1970,601.0,939.0
8023,1980,815.0,960.0
8023,1990,1240.0,810.0
8023,2000,1708.0,798.0
8023,2010,1906.0,606.0
8023,2017,2312.0,305.0
8025,1970,790.0,1079.0
8025,1980,1082.0,852.0
8025,1990,1939.0,819.0
8025,2000,3022.0,875.0
8025,2010,2966.0,1313.0
8025,2017,3396.0,795.0
8027,1970,382.0,306.0
8027,1980,741.0,197.0
8027,1990,1127.0,218.0
8027,2000,2301.0,247.0
8027,2010,3139.0,209.0
8027,2017,3671.0,116.0
8029,1970,4669.0,4845.0
8029,1980,9122.0,4285.0
8029,1990,10656.0,3932.0
8029,2000,15484.0,3846.0
8029,2010,19215.0,2829.0
8029,2017,20610.0,2289.0
8031,1970,175979.0,110353.0
8031,1980,231329.0,78298.0
8031,1990,254391.0,66795.0
8031,2000,295444.0,79034.0
8031,2010,351892.0,61670.0
8031,2017,470337.0,49094.0
8033,1970,337.0,513.0
8033,1980,615.0,340.0
8033,1990,714.0,280.0
8033,2000,1006.0,317.0
8033,2010,1211.0,159.0
8033,2017,1817.0,90.0
8035,1970,3201.0,1278.0
8035,1980,12856.0,1665.0
8035,1990,36359.0,1979.0
8035,2000,109013.0,3423.0
8035,2010,179859.0,4520.0
8035,2017,237990.0,5123.0
8037,1970,2092.0,1605.0
8037,1980,7038.0,814.0
8037,1990,12746.0,1443.0
8037,2000,23538.0,3640.0
8037,2010,30462.0,4412.0
8037,2017,36965.0,3042.0
8039,1970,1253.0,1034.0
8039,1980,3084.0,938.0
8039,1990,5181.0,970.0
8039,2000,11851.0,963.0
8039,2010,15396.0,452.0
8039,2017,18405.0,625.0
8041,1970,78271.0,29143.0
8041,1980,137542.0,28776.0
8041,1990,212185.0,28066.0
8041,2000,292391.0,28029.0
8041,2010,367323.0,25869.0
8041,2017,453969.0,24895.0
8043,1970,6642.0,6890.0
8043,1980,12163.0,6023.0
8043,1990,17005.0,5557.0
8043,2000,26743.0,6471.0
8043,2010,30169.0,5981.0
8043,2017,34180.0,3866.0
8045,1970,4885.0,3446.0
8045,1980,10542.0,2571.0
8045,1990,16447.0,2852.0
8045,2000,23800.0,4084.0
8045,2010,31156.0,5359.0
8045,2017,36879.0,4419.0
8047,1970,478.0,259.0
8047,1980,1382.0,206.0
8047,1990,2060.0,154.0
8047,2000,3296.0,205.0
8047,2010,3923.0,240.0
8047,2017,4399.0,259.0
8049,1970,1398.0,943.0
8049,1980,3624.0,704.0
8049,1990,4663.0,672.0
8049,2000,7910.0,661.0
8049,2010,10125.0,643.0
8049,2017,11405.0,643.0
8051,1970,2044.0,910.0
8051,1980,4485.0,502.0
8051,1990,5198.0,539.0
8051,2000,8002.0,502.0
8051,2010,9144.0,552.0
8051,2017,11071.0,189.0
8053,1970,43.0,41.0
8053,1980,233.0,35.0
8053,1990,331.0,25.0
8053,2000,552.0,41.0
8053,2010,657.0,34.0
8053,2017,775.0,12.0
8055,1970,1535.0,2403.0
8055,1980,2102.0,1895.0
8055,1990,2668.0,1437.0
8055,2000,4396.0,1251.0
8055,2010,4333.0,852.0
8055,2017,4796.0,366.0
8057,1970,564.0,369.0
8057,1980,825.0,255.0
8057,1990,894.0,195.0
8057,2000,947.0,151.0
8057,2010,955.0,103.0
8057,2017,922.0,154.0
8059,1970,90924.0,31007.0
8059,1980,186496.0,29824.0
8059,1990,257279.0,29112.0
8059,2000,322832.0,28747.0
8059,2010,347734.0,24258.0
8059,2017,404432.0,20265.0
8061,1970,592.0,512.0
8061,1980,932.0,372.0
8061,1990,787.0,341.0
8061,2000,936.0,149.0
8061,2010,797.0,81.0
8061,2017,848.0,82.0
8063,1970,2280.0,1974.0
8063,1980,3124.0,1348.0
8063,1990,3398.0,1222.0
8063,2000,4043.0,1211.0
8063,2010,4690.0,1001.0
8063,2017,4210.0,588.0
8065,1970,2225.0,1738.0
8065,1980,3221.0,1116.0
8065,1990,3052.0,684.0
8065,2000,3744.0,966.0
8065,2010,4094.0,750.0
8065,2017,4974.0,302.0
8067,1970,5924.0,3928.0
8067,1980,12122.0,3076.0
8067,1990,16609.0,2766.0
8067,2000,25561.0,2412.0
8067,2010,32843.0,2057.0
8067,2017,38707.0,1682.0
8069,1970,29961.0,13751.0
8069,1980,67459.0,14122.0
8069,1990,100080.0,12911.0
8069,2000,144413.0,12013.0
8069,2010,182413.0,11496.0
8069,2017,230350.0,8784.0
8071,1970,3631.0,5143.0
8071,1980,5458.0,3436.0
8071,1990,6142.0,2943.0
8071,2000,7900.0,2379.0
8071,2010,9010.0,1839.0
8071,2017,9380.0,1219.0
8073,1970,1558.0,1300.0
8073,1980,2050.0,930.0
8073,1990,2288.0,784.0
8073,2000,3446.0,768.0
8073,2010,3214.0,786.0
8073,2017,3730.0,473.0
8075,1970,5730.0,4067.0
8075,1980,7782.0,3336.0
8075,1990,9000.0,2385.0
8075,2000,10766.0,2308.0
8075,2010,13192.0,1720.0
8075,2017,13699.0,1343.0
8077,1970,17941.0,12419.0
8077,1980,35130.0,12055.0
8077,1990,47984.0,12374.0
8077,2000,64905.0,11453.0
8077,2010,87643.0,9925.0
8077,2017,101011.0,8454.0
8079,1970,315.0,156.0
8079,1980,409.0,81.0
8079,1990,351.0,63.0
8079,2000,578.0,53.0
8079,2010,598.0,24.0
8079,2017,670.0,15.0
8081,1970,2034.0,1547.0
8081,1980,5304.0,1717.0
8081,1990,5520.0,1390.0
8081,2000,6691.0,1713.0
8081,2010,7695.0,1045.0
8081,2017,8223.0,783.0
8083,1970,3311.0,3499.0
8083,1980,5986.0,3338.0
8083,1990,8761.0,2953.0
8083,2000,12583.0,2929.0
8083,2010,15895.0,1815.0
8083,2017,17111.0,1629.0
8085,1970,5346.0,4648.0
8085,1980,10035.0,4330.0
8085,1990,12092.0,4135.0
8085,2000,17815.0,4274.0
8085,2010,24095.0,4262.0
8085,2017,27687.0,3316.0
8087,1970,5436.0,5434.0
8087,1980,8442.0,4497.0
8087,1990,9180.0,4408.0
8087,2000,11901.0,4760.0
8087,2010,14097.0,3841.0
8087,2017,15607.0,3274.0
